SOLADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLBNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLBTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLDAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLDOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLLINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLLTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLSOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLTRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1672819200000,,,,,,1672833599999,,,,,1672819200000,,,,,,1672833599999,,,,,1672819200000,0.0554000000,0.0554000000,0.0533000000,0.0536000000,13243.3600000000,1672833599999,716.8572240000,1454,6046.8100000000,327.3146710000,1672819200000,0.0008391000,0.0008393000,0.0008057000,0.0008109000,227037.4400000000,1672833599999,185.8087029800,21047,117355.7600000000,96.0145274200,1672819200000,,,,,,1672833599999,,,,,1672819200000,,,,,,1672833599999,,,,,1672819200000,0.0112800000,0.0112800000,0.0108700000,0.0109000000,21017.5890000000,1672833599999,231.5797529800,1411,10853.2750000000,119.6995131400,1672819200000,,,,,,1672833599999,,,,,1672819200000,,,,,,1672833599999,,,,,1672819200000,,,,,,1672833599999,,,,,1672819200000,1,1,1,1,,1672833599999,,,,,1672819200000,,,,,,1672833599999,,,,,1672819200000,14.1600000000,14.1600000000,13.5500000000,13.6500000000,1518830.3999999999,1672833599999,20966963.6013000011,53408,716645.5100000000,9895783.0223999992,1672819200000,,,,,,1672833599999,,,,,1672819200000,,,,,,1672833599999,,,,
1672833600000,,,,,,1672847999999,,,,,1672833600000,,,,,,1672847999999,,,,,1672833600000,0.0536000000,0.0539000000,0.0516000000,0.0520000000,23299.0900000000,1672847999999,1220.1459070000,1626,16197.5300000000,846.8920880000,1672833600000,0.0008109000,0.0008159000,0.0007841000,0.0007927000,239809.0100000000,1672847999999,191.2722110100,21187,115945.8200000000,92.4630957500,1672833600000,,,,,,1672847999999,,,,,1672833600000,,,,,,1672847999999,,,,,1672833600000,0.0109200000,0.0109600000,0.0105300000,0.0106400000,29562.3090000000,1672847999999,317.2400423300,1855,16309.0940000000,175.1084028400,1672833600000,,,,,,1672847999999,,,,,1672833600000,,,,,,1672847999999,,,,,1672833600000,,,,,,1672847999999,,,,,1672833600000,1,1,1,1,,1672847999999,,,,,1672833600000,,,,,,1672847999999,,,,,1672833600000,13.6500000000,13.7500000000,13.1700000000,13.3600000000,1955157.3500000001,1672847999999,26211000.1942000017,62539,949240.1200000000,12725832.8911000006,1672833600000,,,,,,1672847999999,,,,,1672833600000,,,,,,1672847999999,,,,
1672848000000,,,,,,1672862399999,,,,,1672848000000,,,,,,1672862399999,,,,,1672848000000,0.0519000000,0.0528000000,0.0510000000,0.0512000000,19121.1400000000,1672862399999,993.4524670000,1494,8207.4300000000,426.6433260000,1672848000000,0.0007928000,0.0008076000,0.0007784000,0.0007837000,179657.3100000000,1672862399999,142.8919414700,16908,85836.7500000000,68.2750020200,1672848000000,,,,,,1672862399999,,,,,1672848000000,,,,,,1672862399999,,,,,1672848000000,0.0106300000,0.0108600000,0.0104500000,0.0105200000,20609.4700000000,1672862399999,220.4549711600,1242,7031.3170000000,75.0958618900,1672848000000,,,,,,1672862399999,,,,,1672848000000,,,,,,1672862399999,,,,,1672848000000,,,,,,1672862399999,,,,,1672848000000,1,1,1,1,,1672862399999,,,,,1672848000000,,,,,,1672862399999,,,,,1672848000000,13.3600000000,13.6400000000,13.0800000000,13.2000000000,1705764.9500000000,1672862399999,22898305.7078999989,53305,822177.1200000000,11045957.7268000003,1672848000000,,,,,,1672862399999,,,,,1672848000000,,,,,,1672862399999,,,,
1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,0.0512000000,0.0529000000,0.0499000000,0.0519000000,13781.0400000000,1672876799999,708.5952140000,1385,7090.3100000000,365.2945300000,1672862400000,0.0007840000,0.0008105000,0.0007620000,0.0007972000,165451.1800000000,1672876799999,129.9191388600,16596,81794.1100000000,64.2896395900,1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,0.0105300000,0.0108700000,0.0102500000,0.0107100000,15383.8690000000,1672876799999,162.3242346200,1251,8093.5870000000,85.5241391100,1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,1,1,1,1,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,13.2100000000,13.6500000000,12.8300000000,13.4300000000,1349727.6100000001,1672876799999,17826893.9882000014,48967,700952.2900000000,9273899.7309000008,1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,
1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,0.0518000000,0.0519000000,0.0507000000,0.0512000000,10485.9000000000,1672891199999,538.2480120000,1117,4407.3400000000,226.2946290000,1672876800000,0.0007973000,0.0007973000,0.0007761000,0.0007851000,113639.5500000000,1672891199999,89.3618134300,12020,51661.1100000000,40.6308438400,1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,0.0106800000,0.0107000000,0.0104100000,0.0105400000,9078.6770000000,1672891199999,95.8018619200,778,3774.7980000000,39.8734073000,1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,1,1,1,1,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,13.4300000000,13.4500000000,13.0500000000,13.2100000000,1047660.4900000000,1672891199999,13857902.0672999993,37179,517327.9000000000,6840624.5658000000,1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,
1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,0.0512000000,0.0522000000,0.0510000000,0.0514000000,9914.5100000000,1672905599999,510.8043210000,800,5247.7600000000,270.4517630000,1672891200000,0.0007852000,0.0008010000,0.0007806000,0.0007869000,97410.7800000000,1672905599999,76.9887070400,10248,47705.6600000000,37.7151933500,1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,0.0105500000,0.0107500000,0.0105100000,0.0105900000,9883.5390000000,1672905599999,105.2061815600,716,3467.6910000000,36.8726715300,1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,1,1,1,1,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,13.2200000000,13.4900000000,13.1200000000,13.2500000000,941313.1400000000,1672905599999,12514703.0226000007,30182,452777.7200000000,6022014.1826999998,1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,
1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,0.0514000000,0.0518000000,0.0506000000,0.0518000000,9165.0500000000,1672919999999,469.5247190000,850,4868.0000000000,249.5393170000,1672905600000,0.0007872000,0.0007907000,0.0007713000,0.0007880000,110016.0200000000,1672919999999,86.0741979900,10778,49939.4400000000,39.0703890700,1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,0.0105800000,0.0106200000,0.0103900000,0.0105700000,14479.1530000000,1672919999999,152.6618152100,695,6286.9010000000,66.1230628000,1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,1,1,1,1,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,13.2400000000,13.3200000000,12.9500000000,13.2600000000,815817.1800000001,1672919999999,10723118.6822999995,30434,379622.1200000000,4993893.9283999996,1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,
1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,0.0516000000,0.0519000000,0.0511000000,0.0517000000,11000.4100000000,1672934399999,566.6885900000,964,5069.5200000000,261.2569160000,1672920000000,0.0007881000,0.0007941000,0.0007777000,0.0007894000,87257.3900000000,1672934399999,68.5983144400,9900,42158.9000000000,33.1464352400,1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,0.0105600000,0.0106900000,0.0104900000,0.0106300000,7630.9390000000,1672934399999,80.7350636400,646,3883.6080000000,41.1103497300,1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,1,1,1,1,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,13.2600000000,13.4000000000,13.0400000000,13.2900000000,854574.8000000000,1672934399999,11305391.1782000009,32077,433431.6300000000,5736015.8924000002,1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,
1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,0.0517000000,0.0522000000,0.0509000000,0.0521000000,9693.7600000000,1672948799999,499.2372050000,710,6020.6300000000,310.4884010000,1672934400000,0.0007896000,0.0007991000,0.0007771000,0.0007949000,73338.4300000000,1672948799999,57.6207078100,7702,36801.1000000000,28.9377735500,1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,0.0106400000,0.0107500000,0.0104700000,0.0107100000,8102.9510000000,1672948799999,85.6403557500,595,4183.8560000000,44.2202285000,1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,1,1,1,1,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,13.3000000000,13.4900000000,13.0600000000,13.4000000000,611099.6000000000,1672948799999,8093486.3627000004,22987,299260.6400000000,3967268.3857999998,1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,
1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,0.0521000000,0.0538000000,0.0521000000,0.0524000000,17217.0600000000,1672963199999,910.3169150000,1380,6515.3600000000,343.9728430000,1672948800000,0.0007951000,0.0008232000,0.0007944000,0.0007984000,124996.5900000000,1672963199999,100.6901751300,15838,64446.0900000000,51.9499567600,1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,0.0107100000,0.0110700000,0.0106900000,0.0107300000,14419.6520000000,1672963199999,156.2346126400,1058,7605.8660000000,82.5156468400,1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,1,1,1,1,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,13.4000000000,13.8900000000,13.3600000000,13.4300000000,1563888.5500000000,1672963199999,21243141.7897000015,50457,741982.3900000000,10076910.6813999992,1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,
1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,0.0523000000,0.0526000000,0.0509000000,0.0512000000,11237.0100000000,1672977599999,581.7263330000,924,4702.0000000000,243.6368810000,1672963200000,0.0007981000,0.0008048000,0.0007812000,0.0007838000,107796.1700000000,1672977599999,85.3673048900,11510,48916.1400000000,38.7433317500,1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,0.0107300000,0.0107900000,0.0105100000,0.0105300000,8425.5320000000,1672977599999,89.7194158500,636,4058.5970000000,43.2801255100,1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,1,1,1,1,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,13.4300000000,13.5800000000,13.1400000000,13.1900000000,1032034.5400000000,1672977599999,13747224.6279000007,32027,453770.5300000000,6049360.5538999997,1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,
1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,0.0513000000,0.0517000000,0.0509000000,0.0512000000,8393.1700000000,1672991999999,430.6212250000,668,4318.4700000000,221.6691330000,1672977600000,0.0007839000,0.0007876000,0.0007761000,0.0007811000,64048.1200000000,1672991999999,50.1201982400,7370,27528.6400000000,21.5477468200,1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,0.0105600000,0.0106000000,0.0104500000,0.0105300000,4353.6560000000,1672991999999,45.8339773700,437,1940.5930000000,20.4452271500,1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,1,1,1,1,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,13.1900000000,13.2500000000,13.0200000000,13.1200000000,728416.9600000000,1672991999999,9580081.0174000002,23962,382862.3400000000,5039648.3909999998,1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,
1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,0.0512000000,0.0516000000,0.0504000000,0.0507000000,9125.1900000000,1673006399999,465.4193260000,863,4434.5900000000,226.4225520000,1672992000000,0.0007813000,0.0007890000,0.0007675000,0.0007768000,80801.1800000000,1673006399999,62.9114118100,9915,40677.4600000000,31.6834097700,1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,0.0105200000,0.0106100000,0.0103400000,0.0104500000,8540.9650000000,1673006399999,89.7425053700,744,3656.0980000000,38.4008678000,1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,1,1,1,1,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,13.1200000000,13.2600000000,12.8700000000,13.0000000000,770658.0300000000,1673006399999,10063889.3394000009,27657,340613.1700000000,4448836.0789999999,1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,
1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,0.0508000000,0.0513000000,0.0498000000,0.0509000000,15907.9400000000,1673020799999,805.4723550000,1519,8607.8800000000,436.5536970000,1673006400000,0.0007769000,0.0007855000,0.0007600000,0.0007835000,115895.4200000000,1673020799999,89.7119659300,14344,57236.8100000000,44.3188877500,1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,0.0104500000,0.0105300000,0.0102500000,0.0104400000,15219.5440000000,1673020799999,158.3240064900,1205,7728.9790000000,80.4684367700,1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,1,1,1,1,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,13.0000000000,13.2100000000,12.6900000000,13.1900000000,1268487.4500000000,1673020799999,16463137.2094000001,44456,607426.9300000001,7887911.5581000000,1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,
1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,0.0509000000,0.0518000000,0.0506000000,0.0514000000,11348.6400000000,1673035199999,580.8843970000,1038,5412.7600000000,277.3190670000,1673020800000,0.0007832000,0.0007970000,0.0007777000,0.0007892000,84833.5100000000,1673035199999,66.8040601300,10265,45690.5200000000,35.9835066500,1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,0.0104400000,0.0105900000,0.0103700000,0.0105000000,9655.6270000000,1673035199999,101.0176824200,809,5667.7620000000,59.3143535000,1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,1,1,1,1,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,13.2000000000,13.4400000000,13.0700000000,13.3700000000,904369.5300000000,1673035199999,11999356.2041999996,30777,459257.6700000000,6096114.0515000001,1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,
1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,0.0514000000,0.0522000000,0.0508000000,0.0520000000,8560.2900000000,1673049599999,440.4148920000,863,4427.6000000000,227.8535360000,1673035200000,0.0007893000,0.0008012000,0.0007775000,0.0007967000,66132.3000000000,1673049599999,52.1101142500,8044,38512.8700000000,30.3599759200,1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,0.0105100000,0.0106900000,0.0103900000,0.0106600000,6573.0380000000,1673049599999,69.2159227100,594,3417.2070000000,35.9803137300,1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,1,1,1,1,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,13.3700000000,13.6000000000,13.1600000000,13.5000000000,700681.9700000000,1673049599999,9358766.5096000005,25731,346068.3600000000,4626382.5279000001,1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,
1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,0.0519000000,0.0519000000,0.0507000000,0.0508000000,8250.0400000000,1673063999999,422.4601840000,745,3195.5200000000,163.7974320000,1673049600000,0.0007968000,0.0007968000,0.0007843000,0.0007861000,53358.8000000000,1673063999999,42.0692900500,6341,25601.9800000000,20.1850342400,1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,0.0106500000,0.0106500000,0.0104900000,0.0105200000,7868.6850000000,1673063999999,82.9719215300,464,2683.0320000000,28.2795387700,1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,1,1,1,1,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,13.5100000000,13.5100000000,13.2900000000,13.3200000000,540831.6899999999,1673063999999,7227060.5480000004,18818,232375.7000000000,3106403.8785000001,1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,
1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,0.0508000000,0.0511000000,0.0506000000,0.0509000000,4475.6400000000,1673078399999,227.4097100000,368,2844.2100000000,144.5655570000,1673064000000,0.0007860000,0.0007868000,0.0007801000,0.0007844000,29271.4800000000,1673078399999,22.9253027200,3945,14945.8300000000,11.7044363000,1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,0.0105100000,0.0105300000,0.0104500000,0.0105000000,2940.2390000000,1673078399999,30.8489419500,242,1662.8700000000,17.4562027100,1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,1,1,1,1,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,13.3300000000,13.3300000000,13.2100000000,13.2900000000,346715.7700000000,1673078399999,4602091.1799999997,13735,138268.5200000000,1836046.2553999999,1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,
1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,0.0509000000,0.0509000000,0.0503000000,0.0505000000,2896.4700000000,1673092799999,146.4132650000,377,1208.0700000000,61.0543440000,1673078400000,0.0007847000,0.0007858000,0.0007758000,0.0007774000,43786.5200000000,1673092799999,34.1197252000,4869,20347.0500000000,15.8544669900,1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,0.0104900000,0.0105100000,0.0103900000,0.0104400000,3909.8810000000,1673092799999,40.8036577300,345,2473.9510000000,25.8188574800,1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,1,1,1,1,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,13.2900000000,13.3200000000,13.1300000000,13.1500000000,293595.2300000000,1673092799999,3873334.4128000000,13295,145894.1600000000,1925287.2742000001,1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,
1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,0.0504000000,0.0510000000,0.0504000000,0.0508000000,4017.2300000000,1673107199999,203.8816120000,435,2263.9400000000,114.9307720000,1673092800000,0.0007776000,0.0007843000,0.0007773000,0.0007832000,31262.1000000000,1673107199999,24.4242649100,4069,15413.0500000000,12.0403272700,1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,0.0104100000,0.0105100000,0.0104100000,0.0104900000,4534.4030000000,1673107199999,47.4412047300,342,2901.4380000000,30.3628815600,1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,1,1,1,1,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,13.1500000000,13.2900000000,13.1400000000,13.2700000000,258247.3900000000,1673107199999,3415303.7396999998,12275,129913.0400000000,1718291.1037000001,1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,
1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,0.0508000000,0.0509000000,0.0504000000,0.0505000000,3448.2900000000,1673121599999,174.4966040000,349,1280.4900000000,64.8038010000,1673107200000,0.0007833000,0.0007839000,0.0007788000,0.0007804000,24443.9000000000,1673121599999,19.0890513900,2989,11146.7000000000,8.7046200900,1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,0.0104900000,0.0105100000,0.0104300000,0.0104500000,3858.9430000000,1673121599999,40.3778752100,387,1995.2960000000,20.8815670000,1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,1,1,1,1,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,13.2700000000,13.2800000000,13.1800000000,13.2200000000,181694.4200000000,1673121599999,2402265.8607000001,9323,82021.4000000000,1084773.0759999999,1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,
1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,0.0506000000,0.0506000000,0.0499000000,0.0501000000,3623.2800000000,1673135999999,182.0699570000,339,1151.2000000000,57.8618310000,1673121600000,0.0007805000,0.0007816000,0.0007691000,0.0007730000,31331.7300000000,1673135999999,24.2798993700,4142,16149.7000000000,12.5123533300,1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,0.0104600000,0.0104700000,0.0103200000,0.0103600000,4744.1660000000,1673135999999,49.2967531500,392,2299.9740000000,23.9033388500,1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,1,1,1,1,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,13.2200000000,13.2500000000,13.0100000000,13.1000000000,283866.4100000000,1673135999999,3723891.7680000002,11564,122081.3400000000,1602735.8064999999,1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,
1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,0.0501000000,0.0514000000,0.0494000000,0.0512000000,10831.3300000000,1673150399999,547.2779050000,959,6165.6900000000,311.8377610000,1673136000000,0.0007730000,0.0007922000,0.0007600000,0.0007892000,134335.0600000000,1673150399999,104.6336197200,13236,79374.6000000000,61.8539421900,1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,0.0103600000,0.0106300000,0.0102200000,0.0106000000,13346.7980000000,1673150399999,139.5173553000,847,7086.3740000000,74.0015595500,1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,1,1,1,1,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,13.1000000000,13.4200000000,12.8500000000,13.3700000000,1186390.5900000001,1673150399999,15645653.9688000008,34079,671553.4100000000,8864789.1632000003,1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,
