LTCADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCBNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCBTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCDAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCDOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCLINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCLTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCSOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCTRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1672819200000,,,,,,1672833599999,,,,,1672819200000,,,,,,1672833599999,,,,,1672819200000,0.3006000000,0.3013000000,0.2981000000,0.2989000000,431.6190000000,1672833599999,129.2515196000,305,196.3920000000,58.8948954000,1672819200000,0.0045440000,0.0045480000,0.0045090000,0.0045240000,7591.4650000000,1672833599999,34.3816136700,3376,3522.7520000000,15.9584243800,1672819200000,,,,,,1672833599999,,,,,1672819200000,,,,,,1672833599999,,,,,1672819200000,0.0612100000,0.0612600000,0.0607900000,0.0608500000,719.4440000000,1672833599999,43.9282205400,434,306.1830000000,18.7147795300,1672819200000,,,,,,1672833599999,,,,,1672819200000,1,1,1,1,,1672833599999,,,,,1672819200000,,,,,,1672833599999,,,,,1672819200000,,,,,,1672833599999,,,,,1672819200000,,,,,,1672833599999,,,,,1672819200000,76.6400000000,76.9300000000,75.9500000000,76.1800000000,73180.2590000000,1672833599999,5588379.3604100002,13698,31871.7070000000,2434253.4815400001,1672819200000,,,,,,1672833599999,,,,,1672819200000,,,,,,1672833599999,,,,
1672833600000,,,,,,1672847999999,,,,,1672833600000,,,,,,1672847999999,,,,,1672833600000,0.2991000000,0.2992000000,0.2946000000,0.2964000000,668.3230000000,1672847999999,198.8460592000,425,222.1080000000,66.0865053000,1672833600000,0.0045240000,0.0045370000,0.0044640000,0.0045210000,16153.0260000000,1672847999999,72.9189453100,8676,7741.0680000000,34.9614523900,1672833600000,,,,,,1672847999999,,,,,1672833600000,,,,,,1672847999999,,,,,1672833600000,0.0608700000,0.0609400000,0.0601200000,0.0606500000,1735.5270000000,1672847999999,105.2161410200,813,1092.5650000000,66.2688289200,1672833600000,,,,,,1672847999999,,,,,1672833600000,1,1,1,1,,1672847999999,,,,,1672833600000,,,,,,1672847999999,,,,,1672833600000,,,,,,1672847999999,,,,,1672833600000,,,,,,1672847999999,,,,,1672833600000,76.1800000000,76.4800000000,74.7900000000,76.2000000000,139018.7410000000,1672847999999,10541884.8770499993,24078,67113.1690000000,5091483.2346700002,1672833600000,,,,,,1672847999999,,,,,1672833600000,,,,,,1672847999999,,,,
1672848000000,,,,,,1672862399999,,,,,1672848000000,,,,,,1672862399999,,,,,1672848000000,0.2966000000,0.2966000000,0.2895000000,0.2914000000,776.7270000000,1672862399999,227.6196097000,712,397.6560000000,116.6827854000,1672848000000,0.0045210000,0.0045300000,0.0044270000,0.0044680000,10792.7000000000,1672862399999,48.4306334300,5555,4982.3040000000,22.3668166500,1672848000000,,,,,,1672862399999,,,,,1672848000000,,,,,,1672862399999,,,,,1672848000000,0.0606500000,0.0607700000,0.0594100000,0.0599900000,2238.6050000000,1672862399999,134.3315315500,933,688.1860000000,41.3573031500,1672848000000,,,,,,1672862399999,,,,,1672848000000,1,1,1,1,,1672862399999,,,,,1672848000000,,,,,,1672862399999,,,,,1672848000000,,,,,,1672862399999,,,,,1672848000000,,,,,,1672862399999,,,,,1672848000000,76.2100000000,76.6700000000,74.3300000000,75.2500000000,160539.0400000000,1672862399999,12156530.6482900009,26246,75189.2600000000,5693258.6966399997,1672848000000,,,,,,1672862399999,,,,,1672848000000,,,,,,1672862399999,,,,
1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,0.2916000000,0.2921000000,0.2906000000,0.2914000000,431.8210000000,1672876799999,125.7878952000,238,370.1040000000,107.8188287000,1672862400000,0.0044690000,0.0044810000,0.0044300000,0.0044770000,6072.4490000000,1672876799999,27.0491953500,2541,2665.0450000000,11.8718392100,1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,0.0599800000,0.0601200000,0.0595000000,0.0599700000,557.5680000000,1672876799999,33.3218731200,381,286.6650000000,17.1287357600,1672862400000,,,,,,1672876799999,,,,,1672862400000,1,1,1,1,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,75.2500000000,75.5700000000,74.3200000000,75.4600000000,57735.2950000000,1672876799999,4326338.3621500004,11575,27254.1420000000,2043580.9061799999,1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,
1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,0.2915000000,0.2944000000,0.2882000000,0.2937000000,797.8980000000,1672891199999,232.7294929000,335,269.2850000000,78.7814793000,1672876800000,0.0044780000,0.0045080000,0.0044530000,0.0045010000,6020.4280000000,1672891199999,27.0010492000,3118,2960.7700000000,13.2815093300,1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,0.0600600000,0.0605300000,0.0597700000,0.0604400000,2141.0310000000,1672891199999,128.8600754400,575,1959.3600000000,117.9245339400,1672876800000,,,,,,1672891199999,,,,,1672876800000,1,1,1,1,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,75.4600000000,75.9800000000,74.8500000000,75.7400000000,84432.5190000000,1672891199999,6377213.0445400001,12659,43247.5390000000,3267497.0936799999,1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,
1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,0.2936000000,0.2949000000,0.2917000000,0.2925000000,297.9160000000,1672905599999,87.2716261000,223,148.6090000000,43.5585370000,1672891200000,0.0045000000,0.0045380000,0.0044630000,0.0044740000,9503.8470000000,1672905599999,42.7972542600,4024,4580.2600000000,20.6361539100,1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,0.0604100000,0.0607800000,0.0600400000,0.0601900000,2668.6760000000,1672905599999,161.1976615100,517,252.1710000000,15.2532577100,1672891200000,,,,,,1672905599999,,,,,1672891200000,1,1,1,1,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,75.7400000000,76.2700000000,74.9000000000,75.2800000000,89712.8100000000,1672905599999,6788019.0781699996,20319,35033.8130000000,2650635.0213299999,1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,
1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,0.2921000000,0.2928000000,0.2911000000,0.2917000000,295.8930000000,1672919999999,86.4206817000,202,140.4980000000,41.0639326000,1672905600000,0.0044750000,0.0044760000,0.0044380000,0.0044580000,7627.6740000000,1672919999999,34.0143159800,3167,3783.5270000000,16.8731178300,1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,0.0601900000,0.0602100000,0.0597400000,0.0597600000,2309.5900000000,1672919999999,138.3763290400,478,1268.6690000000,76.1144611000,1672905600000,,,,,,1672919999999,,,,,1672905600000,1,1,1,1,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,75.2800000000,75.3300000000,74.5000000000,75.0400000000,83133.9360000000,1672919999999,6229520.7112699999,15015,41002.9730000000,3073125.5630299998,1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,
1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,0.2918000000,0.2921000000,0.2877000000,0.2893000000,820.3740000000,1672934399999,237.8904424000,496,407.2680000000,118.1715132000,1672920000000,0.0044580000,0.0044620000,0.0043850000,0.0044150000,12982.1720000000,1672934399999,57.4324735400,5318,6204.6750000000,27.4443847400,1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,0.0597700000,0.0598400000,0.0591700000,0.0595100000,1488.4500000000,1672934399999,88.7018443800,741,852.0800000000,50.8166178700,1672920000000,,,,,,1672934399999,,,,,1672920000000,1,1,1,1,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,75.0300000000,75.1000000000,73.5300000000,74.3700000000,152901.4810000000,1672934399999,11367992.2944399994,26133,65476.8310000000,4870145.4650299996,1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,
1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,0.2892000000,0.2907000000,0.2872000000,0.2902000000,369.1480000000,1672948799999,106.6624516000,270,197.2740000000,57.0757848000,1672934400000,0.0044150000,0.0044470000,0.0043810000,0.0044380000,7701.6260000000,1672948799999,33.9619478400,3157,3770.0060000000,16.6291130800,1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,0.0595100000,0.0598000000,0.0590900000,0.0597000000,566.4110000000,1672948799999,33.6772204200,390,337.7700000000,20.0865284200,1672934400000,,,,,,1672948799999,,,,,1672934400000,1,1,1,1,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,74.3700000000,75.0200000000,73.6900000000,74.8400000000,93902.3270000000,1672948799999,6975071.2763900002,14423,50239.5320000000,3733209.8370400001,1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,
1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,0.2903000000,0.2916000000,0.2888000000,0.2888000000,295.5170000000,1672963199999,85.7487545000,226,143.8280000000,41.7795803000,1672948800000,0.0044370000,0.0044570000,0.0043980000,0.0044110000,16827.1680000000,1672963199999,74.5016463100,14952,5524.1670000000,24.4534473300,1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,0.0596900000,0.0599800000,0.0591900000,0.0593400000,708.1830000000,1672963199999,42.1691898600,413,327.1610000000,19.4871651100,1672948800000,,,,,,1672963199999,,,,,1672948800000,1,1,1,1,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,74.8400000000,75.3000000000,73.9700000000,74.2500000000,58003.0950000000,1672963199999,4329524.8633399997,11216,29902.7820000000,2233269.2042999999,1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,
1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,0.2891000000,0.2929000000,0.2876000000,0.2879000000,616.3380000000,1672977599999,178.8828277000,414,288.4610000000,83.7984030000,1672963200000,0.0044110000,0.0044780000,0.0043870000,0.0044100000,8135.5690000000,1672977599999,36.1226416300,3652,4114.5460000000,18.2794393700,1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,0.0593200000,0.0601300000,0.0590300000,0.0593000000,881.0680000000,1672977599999,52.6146559300,624,411.4850000000,24.5982049500,1672963200000,,,,,,1672977599999,,,,,1672963200000,1,1,1,1,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,74.2500000000,75.5100000000,73.8200000000,74.2300000000,111699.7840000000,1672977599999,8345007.0892099999,16373,48631.4210000000,3634952.0483499998,1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,
1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,0.2880000000,0.2888000000,0.2829000000,0.2857000000,709.6490000000,1672991999999,202.8965797000,498,315.8390000000,90.4765700000,1672977600000,0.0044100000,0.0044220000,0.0043080000,0.0043620000,18840.6930000000,1672991999999,82.2907117800,5982,8543.1190000000,37.3081458500,1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,0.0593600000,0.0594600000,0.0580600000,0.0587200000,2533.4820000000,1672991999999,148.4230096400,891,1306.4030000000,76.5139105000,1672977600000,,,,,,1672991999999,,,,,1672977600000,1,1,1,1,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,74.2400000000,74.4500000000,72.4200000000,73.2800000000,195689.5340000000,1672991999999,14364560.8637099992,26806,90372.8120000000,6634031.4380799998,1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,
1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,0.2857000000,0.2883000000,0.2841000000,0.2875000000,616.8430000000,1673006399999,176.4706173000,374,316.2130000000,90.5453366000,1672992000000,0.0043640000,0.0044170000,0.0043420000,0.0044050000,11653.4460000000,1673006399999,51.0343906200,4113,7683.4680000000,33.6801983600,1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,0.0587200000,0.0594500000,0.0584700000,0.0593100000,1431.2620000000,1673006399999,84.1400027100,623,898.9880000000,52.8381952500,1672992000000,,,,,,1673006399999,,,,,1672992000000,1,1,1,1,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,73.3000000000,73.9600000000,72.5800000000,73.7200000000,97851.8440000000,1673006399999,7175897.9821800003,16939,44436.3440000000,3260470.8288199999,1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,
1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,0.2878000000,0.2922000000,0.2872000000,0.2904000000,1048.7200000000,1673020799999,304.1062497000,622,509.4030000000,147.6405163000,1673006400000,0.0044050000,0.0044800000,0.0043920000,0.0044680000,16877.7770000000,1673020799999,74.9877745400,5512,8619.1800000000,38.3097072900,1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,0.0593000000,0.0600900000,0.0591400000,0.0595800000,3356.7720000000,1673020799999,200.3491086900,912,1936.7890000000,115.8268791300,1673006400000,,,,,,1673020799999,,,,,1673006400000,1,1,1,1,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,73.7200000000,75.4100000000,73.3900000000,75.2300000000,198540.5010000000,1673020799999,14789717.1656299997,32106,103105.9770000000,7683205.1030799998,1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,
1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,0.2905000000,0.2931000000,0.2897000000,0.2916000000,609.4140000000,1673035199999,177.7308035000,328,259.8050000000,75.8000566000,1673020800000,0.0044690000,0.0045120000,0.0044580000,0.0044790000,14759.4050000000,1673035199999,66.2610498500,4059,8926.5840000000,40.0976482000,1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,0.0595800000,0.0600300000,0.0594600000,0.0596100000,1062.8650000000,1673035199999,63.4847287300,560,537.7560000000,32.1297765300,1673020800000,,,,,,1673035199999,,,,,1673020800000,1,1,1,1,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,75.2400000000,76.0600000000,74.9700000000,75.8800000000,103376.5120000000,1673035199999,7810065.7013800004,18808,53106.1510000000,4013216.3357199999,1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,
1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,0.2919000000,0.2946000000,0.2912000000,0.2922000000,345.4900000000,1673049599999,100.9578432000,275,166.2070000000,48.6010809000,1673035200000,0.0044790000,0.0045110000,0.0044550000,0.0044780000,9051.2610000000,1673049599999,40.5028204400,3531,4761.9780000000,21.3239483800,1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,0.0596200000,0.0602700000,0.0595200000,0.0598200000,662.3820000000,1673049599999,39.6104011700,402,377.2540000000,22.5723707600,1673035200000,,,,,,1673049599999,,,,,1673035200000,1,1,1,1,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,75.8900000000,76.5800000000,75.3500000000,75.9100000000,90661.8000000000,1673049599999,6885630.2818200001,17307,43962.7370000000,3340032.7316200002,1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,
1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,0.2921000000,0.2933000000,0.2893000000,0.2904000000,855.2510000000,1673063999999,249.1144543000,450,380.3800000000,110.7432411000,1673049600000,0.0044790000,0.0045140000,0.0044590000,0.0044930000,8883.0990000000,1673063999999,39.8144133400,3773,4729.8780000000,21.1983782800,1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,0.0598200000,0.0602900000,0.0595600000,0.0601200000,2546.3330000000,1673063999999,152.4713344500,595,840.4390000000,50.3468137100,1673049600000,,,,,,1673063999999,,,,,1673049600000,1,1,1,1,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,75.9100000000,76.6500000000,75.5700000000,76.1500000000,98675.0970000000,1673063999999,7509297.5426099999,14885,49387.4830000000,3760415.0306600002,1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,
1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,0.2903000000,0.2922000000,0.2895000000,0.2916000000,310.6830000000,1673078399999,90.2227586000,224,171.6250000000,49.8678141000,1673064000000,0.0044920000,0.0044950000,0.0044630000,0.0044880000,6290.0170000000,1673078399999,28.1690247200,2173,2626.3890000000,11.7629639800,1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,0.0600600000,0.0601900000,0.0597600000,0.0600600000,787.6400000000,1673078399999,47.2242118700,286,363.5840000000,21.8134595200,1673064000000,,,,,,1673078399999,,,,,1673064000000,1,1,1,1,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,76.1600000000,76.1800000000,75.5600000000,76.0600000000,63019.1970000000,1673078399999,4776923.5414800001,9518,33347.5170000000,2527929.7002500002,1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,
1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,0.2914000000,0.2943000000,0.2907000000,0.2907000000,480.6680000000,1673092799999,140.5377965000,303,178.4840000000,52.2577303000,1673078400000,0.0044890000,0.0045380000,0.0044790000,0.0044800000,7726.5880000000,1673092799999,34.8372175100,4703,4107.2970000000,18.5249178200,1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,0.0600600000,0.0607400000,0.0599400000,0.0600000000,580.5560000000,1673092799999,35.0248532400,484,331.6300000000,20.0248717200,1673078400000,,,,,,1673092799999,,,,,1673078400000,1,1,1,1,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,76.0600000000,76.8700000000,75.7600000000,75.8100000000,66967.1770000000,1673092799999,5108008.8495300002,12946,35033.9740000000,2672591.3122399999,1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,
1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,0.2910000000,0.2918000000,0.2901000000,0.2910000000,259.7440000000,1673107199999,75.5686588000,191,121.3050000000,35.3241678000,1673092800000,0.0044810000,0.0044930000,0.0044630000,0.0044830000,6468.6230000000,1673107199999,28.9590690400,2203,2441.3030000000,10.9326791000,1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,0.0600300000,0.0601400000,0.0597900000,0.0600200000,568.0030000000,1673107199999,34.0506409800,314,268.7640000000,16.1117426300,1673092800000,,,,,,1673107199999,,,,,1673092800000,1,1,1,1,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,75.8200000000,76.0700000000,75.4700000000,75.9300000000,56520.3310000000,1673107199999,4282981.0509700002,11641,26360.2870000000,1997964.1133699999,1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,
1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,0.2909000000,0.2929000000,0.2902000000,0.2924000000,462.6840000000,1673121599999,134.9168025000,254,283.0260000000,82.5583375000,1673107200000,0.0044820000,0.0045260000,0.0044750000,0.0045110000,5516.5740000000,1673121599999,24.8175838800,2334,2465.6060000000,11.0964525800,1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,0.0600100000,0.0605700000,0.0599800000,0.0603900000,987.4730000000,1673121599999,59.6201161900,960,376.0300000000,22.7091734600,1673107200000,,,,,,1673121599999,,,,,1673107200000,1,1,1,1,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,75.9300000000,76.6500000000,75.6900000000,76.4300000000,53892.6150000000,1673121599999,4106037.2598700002,10951,29439.2940000000,2243726.5532399998,1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,
1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,0.2924000000,0.2934000000,0.2912000000,0.2923000000,418.2240000000,1673135999999,122.1726163000,228,120.9310000000,35.3809533000,1673121600000,0.0045120000,0.0045250000,0.0044950000,0.0045080000,3593.4630000000,1673135999999,16.2047830300,1541,1856.6960000000,8.3736419400,1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,0.0603900000,0.0606900000,0.0602900000,0.0604200000,1125.1940000000,1673135999999,67.9922754500,1641,266.0040000000,16.0827029200,1673121600000,,,,,,1673135999999,,,,,1673121600000,1,1,1,1,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,76.4400000000,76.6900000000,76.1400000000,76.4000000000,49613.2240000000,1673135999999,3790187.6656800001,9423,26106.9310000000,1995082.3197100000,1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,
1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,0.2920000000,0.2924000000,0.2886000000,0.2904000000,329.0290000000,1673150399999,95.4472537000,190,136.3070000000,39.5164517000,1673136000000,0.0045090000,0.0045130000,0.0044420000,0.0044710000,6057.1270000000,1673150399999,27.0409121400,2487,2169.9100000000,9.6893797900,1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,0.0604400000,0.0604800000,0.0596400000,0.0599900000,839.9020000000,1673150399999,50.3646047300,355,367.8110000000,22.0423283700,1673136000000,,,,,,1673150399999,,,,,1673136000000,1,1,1,1,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,76.4000000000,76.5000000000,75.0800000000,75.7400000000,69106.9950000000,1673150399999,5223139.1647699997,12348,27515.4380000000,2079843.5513599999,1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,
1673150400000,,,,,,1673164799999,,,,,1673150400000,,,,,,1673164799999,,,,,1673150400000,0.2900000000,0.2909000000,0.2890000000,0.2909000000,94.0710000000,1673164799999,27.2789697000,68,64.2380000000,18.6340877000,1673150400000,0.0044700000,0.0044810000,0.0044550000,0.0044730000,3141.4090000000,1673164799999,14.0402785600,1230,1789.8840000000,8.0007975000,1673150400000,,,,,,1673164799999,,,,,1673150400000,,,,,,1673164799999,,,,,1673150400000,0.0599500000,0.0600700000,0.0597800000,0.0599900000,92.0960000000,1673164799999,5.5168248700,90,27.9870000000,1.6777713600,1673150400000,,,,,,1673164799999,,,,,1673150400000,1,1,1,1,,1673164799999,,,,,1673150400000,,,,,,1673164799999,,,,,1673150400000,,,,,,1673164799999,,,,,1673150400000,,,,,,1673164799999,,,,,1673150400000,75.7400000000,75.9700000000,75.4500000000,75.8100000000,40241.4960000000,1673164799999,3046534.6233100002,6411,21707.8480000000,1644003.4633700000,1673150400000,,,,,,1673164799999,,,,,1673150400000,,,,,,1673164799999,,,,
