DOTADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTBNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTBTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTDAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTDOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTLINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTLTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTSOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTTRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,0.0179200000,0.0180200000,0.0178600000,0.0178600000,4912.9500000000,1672876799999,88.0431769000,297,1969.5100000000,35.3375519000,1672862400000,0.0002743000,0.0002749000,0.0002731000,0.0002749000,32605.9200000000,1672876799999,8.9366291500,1103,17255.8800000000,4.7293586200,1672862400000,,,,,,1672876799999,,,,,1672862400000,1,1,1,1,,1672876799999,,,,,1672862400000,0.0036820000,0.0036940000,0.0036680000,0.0036800000,1384.0600000000,1672876799999,5.0928426500,87,531.5800000000,1.9576503800,1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,4.6200000000,4.6340000000,4.5850000000,4.6320000000,301215.8100000000,1672876799999,1388906.3471500000,4366,144572.7700000000,666730.8843200000,1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,
1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,0.0178900000,0.0179800000,0.0178000000,0.0178400000,6539.6200000000,1672891199999,117.1066903000,301,2192.4200000000,39.3257581000,1672876800000,0.0002749000,0.0002756000,0.0002725000,0.0002734000,51508.1700000000,1672891199999,14.1325088300,1654,24086.1400000000,6.6090295700,1672876800000,,,,,,1672891199999,,,,,1672876800000,1,1,1,1,,1672891199999,,,,,1672876800000,0.0036880000,0.0037000000,0.0036360000,0.0036710000,2157.1300000000,1672891199999,7.9209753600,138,929.0200000000,3.4176730500,1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,4.6310000000,4.6490000000,4.5830000000,4.6000000000,882039.0800000000,1672891199999,4068712.6747099999,8045,373741.5400000000,1723084.5799900000,1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,
1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,0.0178400000,0.0179300000,0.0178000000,0.0178100000,3528.5700000000,1672905599999,63.0670264000,244,1930.4200000000,34.5326841000,1672891200000,0.0002734000,0.0002753000,0.0002720000,0.0002726000,49038.4500000000,1672905599999,13.4436201100,1629,26245.4400000000,7.1944932000,1672891200000,,,,,,1672905599999,,,,,1672891200000,1,1,1,1,,1672905599999,,,,,1672891200000,0.0036780000,0.0036970000,0.0036630000,0.0036660000,1048.2300000000,1672905599999,3.8597055400,87,532.5200000000,1.9619946300,1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,4.6010000000,4.6380000000,4.5650000000,4.5870000000,386809.0800000000,1672905599999,1784104.8471800000,5009,192428.0100000000,887730.8697400000,1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,
1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,0.0178200000,0.0178500000,0.0177400000,0.0178100000,3799.9300000000,1672919999999,67.6187761000,183,2127.7300000000,37.8829264000,1672905600000,0.0002726000,0.0002726000,0.0002709000,0.0002723000,33548.0100000000,1672919999999,9.1164606500,1197,14889.4500000000,4.0464341700,1672905600000,,,,,,1672919999999,,,,,1672905600000,1,1,1,1,,1672919999999,,,,,1672905600000,0.0036660000,0.0036840000,0.0036470000,0.0036480000,1404.0800000000,1672919999999,5.1331595400,55,733.0700000000,2.6818414300,1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,4.5870000000,4.5890000000,4.5470000000,4.5830000000,372535.2400000000,1672919999999,1702352.8478999999,5185,189168.4400000000,864409.3653600001,1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,
1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,0.0178200000,0.0178500000,0.0177800000,0.0178200000,3998.0800000000,1672934399999,71.2334846000,221,1604.8400000000,28.6069624000,1672920000000,0.0002722000,0.0002727000,0.0002709000,0.0002717000,46020.5000000000,1672934399999,12.5093520700,1266,22113.8900000000,6.0128707400,1672920000000,,,,,,1672934399999,,,,,1672920000000,1,1,1,1,,1672934399999,,,,,1672920000000,0.0036510000,0.0036700000,0.0036460000,0.0036560000,3999.3700000000,1672934399999,14.6190671700,74,892.0300000000,3.2629543800,1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,4.5830000000,4.5940000000,4.5450000000,4.5740000000,413840.2600000000,1672934399999,1891934.9878100001,5715,185829.2900000000,849440.5516800000,1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,
1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,0.0178100000,0.0178600000,0.0177800000,0.0178500000,2221.2200000000,1672948799999,39.5881296000,174,1284.5400000000,22.9058590000,1672934400000,0.0002716000,0.0002733000,0.0002713000,0.0002729000,41500.6100000000,1672948799999,11.2937014800,1145,20990.3000000000,5.7122421300,1672934400000,,,,,,1672948799999,,,,,1672934400000,1,1,1,1,,1672948799999,,,,,1672934400000,0.0036650000,0.0036740000,0.0036540000,0.0036730000,2305.3900000000,1672948799999,8.4414742700,168,732.4200000000,2.6826405900,1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,4.5750000000,4.6050000000,4.5620000000,4.6030000000,396201.0500000000,1672948799999,1816909.8843900000,6437,165501.9000000000,758965.6453300000,1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,
1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,0.0178300000,0.0180200000,0.0178300000,0.0180100000,4749.6100000000,1672963199999,85.2357511000,237,3504.3400000000,62.8916034000,1672948800000,0.0002729000,0.0002753000,0.0002727000,0.0002745000,50323.0300000000,1672963199999,13.7792157900,1594,25600.1100000000,7.0091910500,1672948800000,,,,,,1672963199999,,,,,1672948800000,1,1,1,1,,1672963199999,,,,,1672948800000,0.0036730000,0.0037020000,0.0036660000,0.0036930000,5043.5200000000,1672963199999,18.5869829100,172,3797.0600000000,13.9957173600,1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,4.6030000000,4.6380000000,4.5960000000,4.6200000000,472203.2200000000,1672963199999,2177571.2491199998,6262,233802.4800000000,1078334.1572300000,1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,
1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,0.0180200000,0.0180800000,0.0179200000,0.0179900000,6736.1200000000,1672977599999,121.3362693000,382,3443.2700000000,62.0572986000,1672963200000,0.0002746000,0.0002765000,0.0002746000,0.0002754000,57171.1200000000,1672977599999,15.7601176700,1634,32657.7600000000,9.0027939400,1672963200000,,,,,,1672977599999,,,,,1672963200000,1,1,1,1,,1672977599999,,,,,1672963200000,0.0036960000,0.0037160000,0.0036960000,0.0037110000,732.8100000000,1672977599999,2.7151277200,62,302.5700000000,1.1208005600,1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,4.6210000000,4.6650000000,4.6180000000,4.6350000000,509933.5800000000,1672977599999,2366581.7372300001,5584,262526.6100000000,1218324.7056400001,1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,
1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,0.0180100000,0.0180200000,0.0178200000,0.0178500000,7590.0700000000,1672991999999,136.1980159000,257,2082.5300000000,37.4423175000,1672977600000,0.0002754000,0.0002759000,0.0002712000,0.0002727000,59690.5100000000,1672991999999,16.3175402400,1826,25286.9100000000,6.9165018300,1672977600000,,,,,,1672991999999,,,,,1672977600000,1,1,1,1,,1672991999999,,,,,1672977600000,0.0037000000,0.0037000000,0.0036480000,0.0036690000,805.7800000000,1672991999999,2.9552204200,81,343.4300000000,1.2579381900,1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,4.6350000000,4.6460000000,4.5520000000,4.5760000000,415592.4000000000,1672991999999,1910372.8927800001,5498,172249.8000000000,791644.5039600000,1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,
1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,0.0178600000,0.0180000000,0.0177900000,0.0179400000,7064.0600000000,1673006399999,126.3528842000,367,4350.6600000000,77.8882337000,1672992000000,0.0002727000,0.0002753000,0.0002722000,0.0002750000,48620.4200000000,1673006399999,13.2985395600,1556,27326.1100000000,7.4758723500,1672992000000,,,,,,1673006399999,,,,,1672992000000,1,1,1,1,,1673006399999,,,,,1672992000000,0.0036770000,0.0037050000,0.0036600000,0.0037000000,1843.4800000000,1673006399999,6.7889234400,146,1083.4300000000,3.9938729900,1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,4.5770000000,4.6100000000,4.5630000000,4.6040000000,561258.2600000000,1673006399999,2573285.2177100000,5979,263959.8000000000,1210246.6031800001,1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,
1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,0.0179600000,0.0181100000,0.0179100000,0.0180400000,15032.2400000000,1673020799999,270.9282301000,534,6653.7200000000,119.8874629000,1673006400000,0.0002751000,0.0002780000,0.0002731000,0.0002773000,87942.6400000000,1673020799999,24.2590443000,2641,47956.5300000000,13.2311360700,1673006400000,,,,,,1673020799999,,,,,1673006400000,1,1,1,1,,1673020799999,,,,,1673006400000,0.0036980000,0.0037230000,0.0036860000,0.0037010000,2913.1700000000,1673020799999,10.7959455400,187,1401.8900000000,5.1977107300,1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,4.6030000000,4.6800000000,4.5630000000,4.6710000000,777876.9900000000,1673020799999,3596534.6000299999,10516,420950.7600000000,1946619.4621700000,1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,
1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,0.0180200000,0.0180800000,0.0179500000,0.0179800000,5996.3700000000,1673035199999,108.0693484000,294,2439.4400000000,44.0103760000,1673020800000,0.0002774000,0.0002780000,0.0002760000,0.0002761000,43003.1100000000,1673035199999,11.9179212300,1395,20961.4100000000,5.8102748300,1673020800000,,,,,,1673035199999,,,,,1673020800000,1,1,1,1,,1673035199999,,,,,1673020800000,0.0036950000,0.0036980000,0.0036680000,0.0036760000,2203.2300000000,1673035199999,8.1302276800,149,580.1200000000,2.1404077000,1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,4.6700000000,4.6870000000,4.6480000000,4.6770000000,578698.8500000000,1673035199999,2702264.1770600001,7013,279891.3400000000,1307094.0920599999,1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,
1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,0.0180000000,0.0180900000,0.0179500000,0.0180300000,5743.6700000000,1673049599999,103.5684661000,179,3691.7500000000,66.5991271000,1673035200000,0.0002761000,0.0002775000,0.0002748000,0.0002764000,80260.2900000000,1673049599999,22.1533962400,1476,52073.5300000000,14.3804604600,1673035200000,,,,,,1673049599999,,,,,1673035200000,1,1,1,1,,1673049599999,,,,,1673035200000,0.0036740000,0.0037010000,0.0036570000,0.0036880000,1909.6800000000,1673049599999,7.0341268700,110,926.4700000000,3.4179234700,1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,4.6780000000,4.7060000000,4.6480000000,4.6840000000,421397.7300000000,1673049599999,1971135.6286899999,6511,231804.8000000000,1084386.1720300000,1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,
1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,0.0180400000,0.0180400000,0.0178100000,0.0178800000,11926.3400000000,1673063999999,213.7008865000,385,4456.6100000000,79.8601331000,1673049600000,0.0002763000,0.0002776000,0.0002758000,0.0002764000,24839.8600000000,1673063999999,6.8701702900,884,12576.5400000000,3.4786712100,1673049600000,,,,,,1673063999999,,,,,1673049600000,1,1,1,1,,1673063999999,,,,,1673049600000,0.0036950000,0.0037230000,0.0036860000,0.0037000000,1308.7300000000,1673063999999,4.8423995200,87,635.5100000000,2.3529258800,1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,4.6840000000,4.7050000000,4.6710000000,4.6860000000,296917.6800000000,1673063999999,1392517.2038300000,4201,154120.6400000000,722912.0316800000,1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,
1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,0.0179000000,0.0179200000,0.0178600000,0.0179000000,3046.0900000000,1673078399999,54.4837974000,170,1806.5700000000,32.3272661000,1673064000000,0.0002765000,0.0002767000,0.0002751000,0.0002756000,26019.6700000000,1673078399999,7.1724687100,864,12750.4900000000,3.5148856700,1673064000000,,,,,,1673078399999,,,,,1673064000000,1,1,1,1,,1673078399999,,,,,1673064000000,0.0037030000,0.0037200000,0.0036810000,0.0036870000,1888.9000000000,1673078399999,6.9872693900,65,760.0100000000,2.8097112800,1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,4.6870000000,4.6910000000,4.6560000000,4.6700000000,199821.7800000000,1673078399999,933168.1085600000,2760,90537.9900000000,422796.0527400000,1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,
1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,0.0178800000,0.0178800000,0.0178300000,0.0178600000,1235.9400000000,1673092799999,22.0726375000,82,361.5800000000,6.4614912000,1673078400000,0.0002756000,0.0002759000,0.0002749000,0.0002749000,17870.0700000000,1673092799999,4.9197301200,596,7829.7300000000,2.1559702600,1673078400000,,,,,,1673092799999,,,,,1673078400000,1,1,1,1,,1673092799999,,,,,1673078400000,0.0036860000,0.0036890000,0.0036810000,0.0036810000,620.4800000000,1673092799999,2.2862789600,45,309.8000000000,1.1415477800,1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,4.6710000000,4.6750000000,4.6480000000,4.6480000000,185231.0200000000,1673092799999,863419.7692800000,2667,103435.8500000000,482181.4505000000,1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,
1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,0.0178300000,0.0178900000,0.0178200000,0.0178600000,2960.5500000000,1673107199999,52.8545104000,166,1470.7600000000,26.2745399000,1673092800000,0.0002748000,0.0002754000,0.0002742000,0.0002751000,24386.1400000000,1673107199999,6.7031565900,711,10769.4100000000,2.9600177300,1673092800000,,,,,,1673107199999,,,,,1673092800000,1,1,1,1,,1673107199999,,,,,1673092800000,0.0036800000,0.0036880000,0.0036730000,0.0036880000,1973.9400000000,1673107199999,7.2654120700,57,878.8600000000,3.2353036300,1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,4.6480000000,4.6640000000,4.6360000000,4.6610000000,300585.9500000000,1673107199999,1398019.8365900000,3945,153225.4700000000,712841.8693000000,1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,
1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,0.0178500000,0.0178700000,0.0177600000,0.0178300000,3833.3600000000,1673121599999,68.2851292000,190,2132.2000000000,37.9952921000,1673107200000,0.0002752000,0.0002761000,0.0002742000,0.0002757000,22383.3400000000,1673121599999,6.1590083000,769,12019.7000000000,3.3068518800,1673107200000,,,,,,1673121599999,,,,,1673107200000,1,1,1,1,,1673121599999,,,,,1673107200000,0.0036880000,0.0036960000,0.0036700000,0.0036780000,1853.0900000000,1673121599999,6.8158500500,74,414.3700000000,1.5267148600,1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,4.6600000000,4.6800000000,4.6400000000,4.6720000000,258601.4000000000,1673121599999,1204663.0346599999,3597,131662.0200000000,613331.8973100000,1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,
1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,0.0178600000,0.0178700000,0.0177900000,0.0178500000,933.2100000000,1673135999999,16.6509276000,80,450.9900000000,8.0530111000,1673121600000,0.0002758000,0.0002761000,0.0002745000,0.0002754000,22473.3200000000,1673135999999,6.1914315600,678,11217.5900000000,3.0903973900,1673121600000,,,,,,1673135999999,,,,,1673121600000,1,1,1,1,,1673135999999,,,,,1673121600000,0.0036930000,0.0036990000,0.0036840000,0.0036900000,399.6600000000,1673135999999,1.4753414100,47,220.8200000000,0.8155323600,1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,4.6730000000,4.6820000000,4.6480000000,4.6640000000,352992.3800000000,1673135999999,1647604.2389700001,3777,194850.4800000000,909653.0948600000,1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,
1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,0.0178500000,0.0178800000,0.0176600000,0.0177600000,5586.0400000000,1673150399999,99.1401884000,366,2173.1800000000,38.5770991000,1673136000000,0.0002754000,0.0002759000,0.0002721000,0.0002735000,27456.8500000000,1673150399999,7.5041418200,1251,12900.1500000000,3.5255945300,1673136000000,,,,,,1673150399999,,,,,1673136000000,1,1,1,1,,1673150399999,,,,,1673136000000,0.0036920000,0.0036960000,0.0036530000,0.0036680000,1661.7500000000,1673150399999,6.0885715800,94,399.8100000000,1.4668679200,1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,4.6650000000,4.6790000000,4.6020000000,4.6340000000,358690.1900000000,1673150399999,1660381.1682100000,4909,161103.8500000000,745896.0606200000,1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,
1673150400000,,,,,,1673164799999,,,,,1673150400000,,,,,,1673164799999,,,,,1673150400000,0.0177600000,0.0178000000,0.0177300000,0.0177700000,1691.9800000000,1673164799999,30.0706026000,84,1327.9900000000,23.6081226000,1673150400000,0.0002735000,0.0002742000,0.0002734000,0.0002736000,11423.7500000000,1673164799999,3.1276532500,469,6462.4400000000,1.7693844000,1673150400000,,,,,,1673164799999,,,,,1673150400000,1,1,1,1,,1673164799999,,,,,1673150400000,0.0036720000,0.0036750000,0.0036660000,0.0036690000,1447.8300000000,1673164799999,5.3197172700,23,1324.9700000000,4.8690788800,1673150400000,,,,,,1673164799999,,,,,1673150400000,,,,,,1673164799999,,,,,1673150400000,,,,,,1673164799999,,,,,1673150400000,,,,,,1673164799999,,,,,1673150400000,,,,,,1673164799999,,,,,1673150400000,4.6350000000,4.6460000000,4.6290000000,4.6370000000,147109.4900000000,1673164799999,682224.0700800000,1966,69467.0700000000,322169.7966100000,1673150400000,,,,,,1673164799999,,,,,1673150400000,,,,,,1673164799999,,,,
