ADAADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADAAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADABNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADABTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADADAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADADOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADAETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADALINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADALTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADAMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADASOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADATRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADAUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADAXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADAXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1672819200000,1,1,1,1,,1672833599999,,,,,1672819200000,,,,,,1672833599999,,,,,1672819200000,0.0010400000,0.0010480000,0.0010350000,0.0010360000,127171.0000000000,1672833599999,132.4124574000,278,56257.0000000000,58.6527749000,1672819200000,0.0000157400,0.0000158600,0.0000156400,0.0000157000,2974568.2000000002,1672833599999,46.8862051400,3594,1374264.7000000000,21.6478382100,1672819200000,,,,,,1672833599999,,,,,1672819200000,,,,,,1672833599999,,,,,1672819200000,0.0002121000,0.0002139000,0.0002109000,0.0002110000,290602.5000000000,1672833599999,61.6977641200,697,141300.7000000000,30.0143465600,1672819200000,,,,,,1672833599999,,,,,1672819200000,,,,,,1672833599999,,,,,1672819200000,,,,,,1672833599999,,,,,1672819200000,,,,,,1672833599999,,,,,1672819200000,,,,,,1672833599999,,,,,1672819200000,0.2655000000,0.2677000000,0.2633000000,0.2642000000,26820437.1000000015,1672833599999,7121745.9722600002,13241,13043395.6999999993,3464789.6291700001,1672819200000,,,,,,1672833599999,,,,,1672819200000,,,,,,1672833599999,,,,
1672833600000,1,1,1,1,,1672847999999,,,,,1672833600000,,,,,,1672847999999,,,,,1672833600000,0.0010360000,0.0010500000,0.0010330000,0.0010430000,146939.7000000000,1672847999999,152.7297692000,306,85030.1000000000,88.4401082000,1672833600000,0.0000157000,0.0000159800,0.0000156700,0.0000159100,2171691.2999999998,1672847999999,34.2970764100,3240,1142401.7000000000,18.0491131500,1672833600000,,,,,,1672847999999,,,,,1672833600000,,,,,,1672847999999,,,,,1672833600000,0.0002112000,0.0002146000,0.0002106000,0.0002135000,539600.5000000000,1672847999999,114.5292021600,837,301823.9000000000,64.0939843300,1672833600000,,,,,,1672847999999,,,,,1672833600000,,,,,,1672847999999,,,,,1672833600000,,,,,,1672847999999,,,,,1672833600000,,,,,,1672847999999,,,,,1672833600000,,,,,,1672847999999,,,,,1672833600000,0.2643000000,0.2690000000,0.2634000000,0.2681000000,19185491.5000000000,1672847999999,5097603.3141099997,12278,10468896.3000000007,2781836.3750000000,1672833600000,,,,,,1672847999999,,,,,1672833600000,,,,,,1672847999999,,,,
1672848000000,1,1,1,1,,1672862399999,,,,,1672848000000,,,,,,1672862399999,,,,,1672848000000,0.0010420000,0.0010450000,0.0010300000,0.0010320000,212019.6000000000,1672862399999,219.7663070000,418,87680.4000000000,90.9689583000,1672848000000,0.0000159100,0.0000160000,0.0000157500,0.0000158000,2353564.6000000001,1672862399999,37.3727289700,3659,1198892.0000000000,19.0427205300,1672848000000,,,,,,1672862399999,,,,,1672848000000,,,,,,1672862399999,,,,,1672848000000,0.0002133000,0.0002153000,0.0002114000,0.0002122000,442841.7000000000,1672862399999,94.5535285900,872,171998.3000000000,36.7167055500,1672848000000,,,,,,1672862399999,,,,,1672848000000,,,,,,1672862399999,,,,,1672848000000,,,,,,1672862399999,,,,,1672848000000,,,,,,1672862399999,,,,,1672848000000,,,,,,1672862399999,,,,,1672848000000,0.2681000000,0.2708000000,0.2646000000,0.2661000000,26390383.0000000000,1672862399999,7076838.2902400000,15221,14574311.9000000004,3910299.9503199998,1672848000000,,,,,,1672862399999,,,,,1672848000000,,,,,,1672862399999,,,,
1672862400000,1,1,1,1,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,0.0010320000,0.0010360000,0.0010280000,0.0010340000,105837.0000000000,1672876799999,109.2502555000,185,43004.0000000000,44.4121207000,1672862400000,0.0000158100,0.0000159000,0.0000156100,0.0000158900,1239792.2000000000,1672876799999,19.5443662600,2240,613537.0000000000,9.6802517500,1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,0.0002123000,0.0002133000,0.0002100000,0.0002133000,187061.5000000000,1672876799999,39.6048806600,465,80514.0000000000,17.0591360400,1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,,1672862400000,0.2661000000,0.2680000000,0.2620000000,0.2678000000,12899182.0000000000,1672876799999,3420553.7566000000,8006,6299700.5000000000,1671118.3085400001,1672862400000,,,,,,1672876799999,,,,,1672862400000,,,,,,1672876799999,,,,
1672876800000,1,1,1,1,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,0.0010350000,0.0010370000,0.0010290000,0.0010290000,126332.1000000000,1672891199999,130.6639167000,197,53270.7000000000,55.1609788000,1672876800000,0.0000159000,0.0000159300,0.0000157500,0.0000157600,2749694.0000000000,1672891199999,43.5837749700,2538,1503475.5000000000,23.8148842900,1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,0.0002132000,0.0002136000,0.0002114000,0.0002117000,123825.9000000000,1672891199999,26.3276592300,336,48744.1000000000,10.3645749500,1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,,1672876800000,0.2678000000,0.2688000000,0.2647000000,0.2652000000,12980193.9000000004,1672891199999,3458440.7745900000,7562,6052350.4000000004,1613058.6029999999,1672876800000,,,,,,1672891199999,,,,,1672876800000,,,,,,1672891199999,,,,
1672891200000,1,1,1,1,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,0.0010290000,0.0010470000,0.0010290000,0.0010340000,145543.4000000000,1672905599999,150.9630444000,243,85770.2000000000,88.9496334000,1672891200000,0.0000157700,0.0000161000,0.0000157600,0.0000158300,2976476.5000000000,1672905599999,47.4537277400,3626,2112112.3999999999,33.7004593000,1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,0.0002116000,0.0002162000,0.0002116000,0.0002129000,200167.9000000000,1672905599999,42.7866447400,557,85183.1000000000,18.2269189900,1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,,1672891200000,0.2652000000,0.2713000000,0.2647000000,0.2663000000,17740995.0000000000,1672905599999,4753373.5247099996,10643,9269276.3000000007,2483980.4967200002,1672891200000,,,,,,1672905599999,,,,,1672891200000,,,,,,1672905599999,,,,
1672905600000,1,1,1,1,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,0.0010340000,0.0010370000,0.0010300000,0.0010360000,61360.0000000000,1672919999999,63.4432699000,141,32197.5000000000,33.3186583000,1672905600000,0.0000158400,0.0000158700,0.0000156900,0.0000158200,1414243.8000000000,1672919999999,22.3206713900,2049,610982.5000000000,9.6464780500,1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,0.0002130000,0.0002135000,0.0002113000,0.0002121000,364163.3000000000,1672919999999,77.2910555100,415,47217.5000000000,10.0220671200,1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,,1672905600000,0.2664000000,0.2670000000,0.2633000000,0.2663000000,13598974.0999999996,1672919999999,3608347.9560600002,8204,7093156.5000000000,1882903.8400399999,1672905600000,,,,,,1672919999999,,,,,1672905600000,,,,,,1672919999999,,,,
1672920000000,1,1,1,1,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,0.0010360000,0.0010420000,0.0010340000,0.0010350000,146608.9000000000,1672934399999,152.0835194000,226,67111.2000000000,69.6475318000,1672920000000,0.0000158200,0.0000158900,0.0000157500,0.0000157500,951508.1000000000,1672934399999,15.0561420700,1933,473028.7000000000,7.4849470100,1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,0.0002120000,0.0002137000,0.0002119000,0.0002125000,304963.3000000000,1672934399999,64.9461781600,861,191670.5000000000,40.8321826400,1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,,1672920000000,0.2663000000,0.2674000000,0.2647000000,0.2654000000,15508979.0999999996,1672934399999,4128389.2430599998,9698,7596781.7999999998,2022385.8994900000,1672920000000,,,,,,1672934399999,,,,,1672920000000,,,,,,1672934399999,,,,
1672934400000,1,1,1,1,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,0.0010330000,0.0010450000,0.0010320000,0.0010440000,87852.1000000000,1672948799999,91.3093790000,168,67074.3000000000,69.7221651000,1672934400000,0.0000157500,0.0000160100,0.0000157200,0.0000159500,980085.5000000000,1672948799999,15.5324281800,2150,561456.3000000000,8.8995362300,1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,0.0002124000,0.0002150000,0.0002118000,0.0002145000,271183.0000000000,1672948799999,57.7157195500,439,71314.6000000000,15.2267031900,1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,,1672934400000,0.2654000000,0.2696000000,0.2646000000,0.2690000000,10469975.3000000007,1672948799999,2793214.3709200001,6782,5770422.4000000004,1540241.5562199999,1672934400000,,,,,,1672948799999,,,,,1672934400000,,,,,,1672948799999,,,,
1672948800000,1,1,1,1,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,0.0010450000,0.0010500000,0.0010430000,0.0010490000,30303.5000000000,1672963199999,31.7164690000,117,12824.5000000000,13.4304092000,1672948800000,0.0000159700,0.0000160400,0.0000159200,0.0000159900,945976.6000000000,1672963199999,15.1098873500,1736,458738.6000000000,7.3291154000,1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,0.0002147000,0.0002157000,0.0002143000,0.0002151000,116238.1000000000,1672963199999,24.9899075100,340,45460.0000000000,9.7778306200,1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,,1672948800000,0.2691000000,0.2706000000,0.2679000000,0.2692000000,11644515.1999999993,1672963199999,3134069.7704200000,7357,5795775.2000000002,1560027.1811299999,1672948800000,,,,,,1672963199999,,,,,1672948800000,,,,,,1672963199999,,,,
1672963200000,1,1,1,1,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,0.0010480000,0.0010740000,0.0010480000,0.0010610000,242646.7000000000,1672977599999,257.2453888000,564,129475.7000000000,137.3130160000,1672963200000,0.0000160000,0.0000164400,0.0000159700,0.0000162500,5239782.2999999998,1672977599999,84.9721717000,6828,2900559.5000000000,47.0229266400,1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,0.0002151000,0.0002204000,0.0002150000,0.0002185000,767942.9000000000,1672977599999,167.5449161300,1799,469410.1000000000,102.4200175000,1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,,1672963200000,0.2692000000,0.2773000000,0.2688000000,0.2735000000,37443170.6000000015,1672977599999,10226597.8799500000,20470,20102592.6999999993,5489647.5979899997,1672963200000,,,,,,1672977599999,,,,,1672963200000,,,,,,1672977599999,,,,
1672977600000,1,1,1,1,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,0.0010620000,0.0010720000,0.0010560000,0.0010600000,204007.0000000000,1672991999999,217.5876896000,337,110296.5000000000,117.8029574000,1672977600000,0.0000162600,0.0000163600,0.0000161000,0.0000161700,2594923.5000000000,1672991999999,42.1369453500,3613,1299125.8999999999,21.0933107200,1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,0.0002187000,0.0002200000,0.0002168000,0.0002177000,239038.5000000000,1672991999999,52.2320465500,786,129917.2000000000,28.3768855900,1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,,1672977600000,0.2734000000,0.2752000000,0.2703000000,0.2717000000,30352608.8999999985,1672991999999,8286938.5802199999,13830,13387729.3000000007,3653806.1361400001,1672977600000,,,,,,1672991999999,,,,,1672977600000,,,,,,1672991999999,,,,
1672992000000,1,1,1,1,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,0.0010580000,0.0010620000,0.0010500000,0.0010540000,150508.3000000000,1673006399999,159.2325578000,251,80951.5000000000,85.7215941000,1672992000000,0.0000161700,0.0000162400,0.0000160400,0.0000161500,1789430.6000000001,1673006399999,28.9137734700,2631,882119.8000000000,14.2533445300,1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,0.0002177000,0.0002184000,0.0002162000,0.0002173000,237295.2000000000,1673006399999,51.6267803700,608,124178.3000000000,27.0329662300,1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,,1672992000000,0.2716000000,0.2728000000,0.2684000000,0.2703000000,19932404.3999999985,1673006399999,5402915.0515999999,11997,9121693.4000000004,2472672.6941999998,1672992000000,,,,,,1673006399999,,,,,1672992000000,,,,,,1673006399999,,,,
1673006400000,1,1,1,1,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,0.0010540000,0.0010610000,0.0010470000,0.0010560000,249349.1000000000,1673020799999,262.8510400000,399,148328.9000000000,156.5509894000,1673006400000,0.0000161500,0.0000163000,0.0000159900,0.0000162400,2370677.2999999998,1673020799999,38.2415598400,3992,1261222.0000000000,20.3482496100,1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,0.0002175000,0.0002176000,0.0002153000,0.0002165000,349260.0000000000,1673020799999,75.5904747500,897,153692.0000000000,33.2699402200,1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,,1673006400000,0.2703000000,0.2744000000,0.2671000000,0.2733000000,37574152.2999999970,1673020799999,10151122.4632099997,19080,19020315.6000000015,5140235.5625799997,1673006400000,,,,,,1673020799999,,,,,1673006400000,,,,,,1673020799999,,,,
1673020800000,1,1,1,1,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,0.0010560000,0.0010620000,0.0010510000,0.0010620000,92511.5000000000,1673035199999,97.6239127000,222,53233.9000000000,56.2189435000,1673020800000,0.0000162400,0.0000163300,0.0000161700,0.0000163000,1854271.0000000000,1673035199999,30.1298880900,2584,907337.4000000000,14.7451318900,1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,0.0002166000,0.0002170000,0.0002153000,0.0002170000,263800.0000000000,1673035199999,57.0001764000,594,129341.8000000000,27.9573232000,1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,,1673020800000,0.2733000000,0.2764000000,0.2720000000,0.2764000000,21078110.6999999993,1673035199999,5772688.1314800000,11783,10782418.3000000007,2952908.9457399999,1673020800000,,,,,,1673035199999,,,,,1673020800000,,,,,,1673035199999,,,,
1673035200000,1,1,1,1,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,0.0010630000,0.0010780000,0.0010540000,0.0010720000,110162.3000000000,1673049599999,117.3214572000,335,66304.7000000000,70.6953124000,1673035200000,0.0000163200,0.0000164900,0.0000161200,0.0000164200,2123855.0000000000,1673049599999,34.6574995000,3442,1089199.2000000000,17.7771974000,1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,0.0002171000,0.0002201000,0.0002154000,0.0002194000,315015.8000000000,1673049599999,68.5494064100,684,170291.9000000000,37.0506588100,1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,,1673035200000,0.2765000000,0.2798000000,0.2729000000,0.2786000000,24818280.6999999993,1673049599999,6868938.4849600000,14353,13020703.0999999996,3604487.0833000001,1673035200000,,,,,,1673049599999,,,,,1673035200000,,,,,,1673049599999,,,,
1673049600000,1,1,1,1,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,0.0010730000,0.0010790000,0.0010550000,0.0010560000,153682.0000000000,1673063999999,163.4306344000,301,65172.7000000000,69.4098830000,1673049600000,0.0000164300,0.0000165400,0.0000163000,0.0000163200,1661042.5000000000,1673063999999,27.2354254000,2479,793536.4000000000,13.0125619900,1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,0.0002196000,0.0002210000,0.0002181000,0.0002184000,151925.0000000000,1673063999999,33.3576428700,445,90286.8000000000,19.8314085600,1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,,1673049600000,0.2785000000,0.2806000000,0.2762000000,0.2768000000,17870591.6999999993,1673063999999,4970307.8934399998,9918,8410155.5999999996,2340252.2114900001,1673049600000,,,,,,1673063999999,,,,,1673049600000,,,,,,1673063999999,,,,
1673064000000,1,1,1,1,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,0.0010550000,0.0010640000,0.0010550000,0.0010590000,49463.1000000000,1673078399999,52.4427449000,103,35041.6000000000,37.1610791000,1673064000000,0.0000163300,0.0000164100,0.0000163000,0.0000163200,1584595.0000000000,1673078399999,25.9244981600,1421,1055440.5000000000,17.2734602200,1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,0.0002186000,0.0002198000,0.0002183000,0.0002183000,59140.7000000000,1673078399999,12.9590751100,226,28968.6000000000,6.3481507100,1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,,1673064000000,0.2768000000,0.2781000000,0.2759000000,0.2766000000,8984266.3000000007,1673078399999,2488888.2386099999,5322,4437389.2000000002,1229366.9836200001,1673064000000,,,,,,1673078399999,,,,,1673064000000,,,,,,1673078399999,,,,
1673078400000,1,1,1,1,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,0.0010600000,0.0010600000,0.0010490000,0.0010540000,89781.7000000000,1673092799999,94.5282292000,157,39668.8000000000,41.7836868000,1673078400000,0.0000163100,0.0000163100,0.0000161600,0.0000162500,1354026.3999999999,1673092799999,21.9819148600,1926,682838.1000000000,11.0871275900,1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,0.0002184000,0.0002184000,0.0002165000,0.0002175000,133679.9000000000,1673092799999,29.0358181100,371,53472.3000000000,11.6163427200,1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,,1673078400000,0.2765000000,0.2767000000,0.2734000000,0.2749000000,13796503.1999999993,1673092799999,3790701.7122000000,8036,5858806.7000000002,1609540.0745800000,1673078400000,,,,,,1673092799999,,,,,1673078400000,,,,,,1673092799999,,,,
1673092800000,1,1,1,1,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,0.0010530000,0.0010540000,0.0010450000,0.0010540000,106157.5000000000,1673107199999,111.4483271000,201,53465.1000000000,56.1644771000,1673092800000,0.0000162400,0.0000162500,0.0000161100,0.0000162400,1148113.3000000000,1673107199999,18.5606493900,1953,585665.3000000000,9.4693021700,1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,0.0002174000,0.0002176000,0.0002156000,0.0002175000,151316.2000000000,1673107199999,32.7632999200,421,80191.1000000000,17.3611887200,1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,,1673092800000,0.2747000000,0.2753000000,0.2723000000,0.2752000000,13950000.0000000000,1673107199999,3816034.1151299998,9027,7131577.2999999998,1951098.1293299999,1673092800000,,,,,,1673107199999,,,,,1673092800000,,,,,,1673107199999,,,,
1673107200000,1,1,1,1,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,0.0010550000,0.0010610000,0.0010490000,0.0010610000,100820.6000000000,1673121599999,106.2763274000,144,54054.1000000000,56.9738783000,1673107200000,0.0000162500,0.0000163900,0.0000161800,0.0000163600,939496.2000000000,1673121599999,15.2809098700,1493,408964.8000000000,6.6542038900,1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,0.0002176000,0.0002193000,0.0002170000,0.0002189000,133255.3000000000,1673121599999,29.0423650700,410,65653.0000000000,14.3227895900,1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,,1673107200000,0.2753000000,0.2777000000,0.2737000000,0.2772000000,8619361.3000000007,1673121599999,2373619.3426299999,5906,4312398.5999999996,1187736.7103899999,1673107200000,,,,,,1673121599999,,,,,1673107200000,,,,,,1673121599999,,,,
1673121600000,1,1,1,1,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,0.0010600000,0.0010640000,0.0010560000,0.0010610000,36339.4000000000,1673135999999,38.5382515000,102,23908.5000000000,25.3585496000,1673121600000,0.0000163700,0.0000164200,0.0000162900,0.0000163400,776925.1000000000,1673135999999,12.7035677000,1309,376161.6000000000,6.1533512800,1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,0.0002192000,0.0002202000,0.0002183000,0.0002188000,141837.5000000000,1673135999999,31.1117621900,344,78646.5000000000,17.2613254000,1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,,1673121600000,0.2772000000,0.2781000000,0.2759000000,0.2768000000,9402645.6999999993,1673135999999,2603695.6960200001,5631,4181425.5000000000,1157857.2357200000,1673121600000,,,,,,1673135999999,,,,,1673121600000,,,,,,1673135999999,,,,
1673136000000,1,1,1,1,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,0.0010590000,0.0010650000,0.0010520000,0.0010570000,105604.6000000000,1673150399999,111.6639409000,232,47626.7000000000,50.3860284000,1673136000000,0.0000163300,0.0000164400,0.0000162200,0.0000162800,1774544.3000000000,1673150399999,28.9351917600,2350,1013482.9000000000,16.5242335200,1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,0.0002189000,0.0002204000,0.0002178000,0.0002183000,136816.3000000000,1673150399999,29.9709200500,448,62595.2000000000,13.7290517000,1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,,1673136000000,0.2768000000,0.2788000000,0.2742000000,0.2758000000,17071463.6000000015,1673150399999,4717334.8987100003,9490,8640908.5999999996,2388530.3827399998,1673136000000,,,,,,1673150399999,,,,,1673136000000,,,,,,1673150399999,,,,
